# Wavelength Var_Radius_1 Var_Radius_2 Var_Radius_3 Var_Radius_4
4.888499023437500000e+03 1.367550170898437500e+03 1.314235992431640625e+02 4.654489135742187500e+01 3.116414070129394531e+01
4.889749023437500000e+03 1.356951416015625000e+03 9.320129394531250000e+01 4.396076583862304688e+01 1.841383934020996094e+01
4.890999023437500000e+03 1.276750122070312500e+03 1.147855529785156250e+02 4.176593780517578125e+01 1.895405197143554688e+01
4.892249023437500000e+03 1.227637817382812500e+03 9.712717437744140625e+01 4.533895874023437500e+01 2.025627326965332031e+01
4.893499023437500000e+03 1.238543823242187500e+03 1.212614288330078125e+02 4.267639923095703125e+01 2.897474670410156250e+01
4.894749023437500000e+03 1.137176391601562500e+03 1.000690536499023438e+02 4.499718856811523438e+01 3.012457275390625000e+01
4.895999023437500000e+03 1.166111328125000000e+03 9.416007232666015625e+01 3.803068161010742188e+01 2.334791183471679688e+01
4.897249023437500000e+03 1.218982543945312500e+03 1.075648117065429688e+02 4.651183700561523438e+01 2.897856712341308594e+01
4.898499023437500000e+03 1.181090454101562500e+03 9.967550659179687500e+01 3.300341033935546875e+01 2.548480033874511719e+01
4.899749023437500000e+03 1.203062377929687500e+03 1.081006393432617188e+02 3.708668518066406250e+01 3.125997543334960938e+01
4.900999023437500000e+03 1.159065551757812500e+03 1.169148635864257812e+02 3.177324485778808594e+01 2.694054412841796875e+01
4.902249023437500000e+03 1.161871948242187500e+03 1.165821914672851562e+02 4.042457580566406250e+01 3.655395889282226562e+01
4.903499023437500000e+03 1.141075073242187500e+03 1.226907958984375000e+02 3.078659629821777344e+01 4.042117691040039062e+01
4.904749023437500000e+03 1.172929199218750000e+03 1.189633407592773438e+02 3.084492111206054688e+01 2.684572601318359375e+01
4.905999023437500000e+03 1.244323852539062500e+03 1.308602142333984375e+02 3.530399322509765625e+01 3.822043228149414062e+01
4.907249023437500000e+03 1.190238403320312500e+03 1.387051544189453125e+02 3.738311386108398438e+01 3.358845520019531250e+01
4.908499023437500000e+03 1.273884155273437500e+03 1.314460144042968750e+02 3.263422393798828125e+01 3.588164901733398438e+01
4.909749023437500000e+03 1.261169799804687500e+03 1.242514190673828125e+02 3.427146911621093750e+01 3.706446838378906250e+01
4.910999023437500000e+03 1.376320800781250000e+03 1.267175521850585938e+02 3.368656539916992188e+01 3.242696762084960938e+01
4.912249023437500000e+03 1.344325561523437500e+03 1.135045776367187500e+02 3.461407852172851562e+01 2.551194572448730469e+01
4.913499023437500000e+03 1.362809204101562500e+03 1.302841796875000000e+02 3.452936172485351562e+01 4.682034301757812500e+01
4.914749023437500000e+03 1.417319580078125000e+03 1.348743438720703125e+02 3.256349945068359375e+01 2.977546882629394531e+01
4.915999023437500000e+03 1.292026000976562500e+03 1.294728393554687500e+02 3.022803878784179688e+01 3.427821731567382812e+01
4.917249023437500000e+03 1.289207397460937500e+03 1.216156997680664062e+02 2.923584747314453125e+01 3.572153091430664062e+01
4.918499023437500000e+03 1.357083740234375000e+03 1.513431091308593750e+02 3.151881980895996094e+01 2.648618698120117188e+01
4.919749023437500000e+03 1.214120483398437500e+03 1.277209167480468750e+02 3.229030227661132812e+01 3.389236450195312500e+01
4.920999023437500000e+03 1.285433471679687500e+03 1.342382965087890625e+02 3.270428848266601562e+01 3.508017349243164062e+01
4.922249023437500000e+03 1.350115722656250000e+03 1.097925567626953125e+02 3.388859558105468750e+01 2.870452117919921875e+01
4.923499023437500000e+03 1.405355712890625000e+03 1.565537567138671875e+02 3.517820358276367188e+01 3.456015014648437500e+01
4.924749023437500000e+03 1.364707153320312500e+03 1.519833679199218750e+02 3.576362228393554688e+01 3.161656951904296875e+01
4.925999023437500000e+03 1.381573608398437500e+03 1.644087066650390625e+02 3.913388442993164062e+01 2.728544998168945312e+01
4.927249023437500000e+03 1.412870239257812500e+03 1.653426971435546875e+02 3.790042114257812500e+01 3.526233673095703125e+01
4.928499023437500000e+03 1.471568359375000000e+03 1.495271301269531250e+02 3.944663238525390625e+01 1.993871879577636719e+01
4.929749023437500000e+03 1.476477539062500000e+03 1.541678314208984375e+02 4.249387359619140625e+01 1.955083847045898438e+01
4.930999023437500000e+03 1.363201782226562500e+03 1.440769348144531250e+02 4.314950561523437500e+01 1.984159088134765625e+01
4.932249023437500000e+03 1.435742065429687500e+03 1.328029022216796875e+02 3.917663955688476562e+01 2.452619361877441406e+01
4.933499023437500000e+03 1.365729125976562500e+03 1.502003784179687500e+02 5.037326431274414062e+01 2.701543998718261719e+01
4.934749023437500000e+03 1.405942138671875000e+03 1.231854858398437500e+02 4.041992950439453125e+01 2.339732551574707031e+01
4.935999023437500000e+03 1.467512573242187500e+03 1.404845886230468750e+02 3.464163970947265625e+01 2.145998191833496094e+01
4.937249023437500000e+03 1.485152954101562500e+03 1.152093963623046875e+02 3.830936813354492188e+01 1.969057655334472656e+01
4.938499023437500000e+03 1.494676025390625000e+03 1.456405487060546875e+02 4.010990142822265625e+01 1.769743728637695312e+01
4.939749023437500000e+03 1.482328369140625000e+03 1.099722900390625000e+02 3.761997985839843750e+01 1.945063591003417969e+01
4.940999023437500000e+03 1.540858764648437500e+03 1.181648941040039062e+02 4.105772399902343750e+01 1.988495063781738281e+01
4.942249023437500000e+03 1.576611083984375000e+03 1.238464050292968750e+02 4.174204254150390625e+01 1.909533882141113281e+01
4.943499023437500000e+03 1.478131469726562500e+03 1.149010162353515625e+02 3.933452606201171875e+01 1.534331512451171875e+01
4.944749023437500000e+03 1.597859252929687500e+03 1.429684753417968750e+02 3.874236679077148438e+01 3.285050201416015625e+01
4.945999023437500000e+03 1.451657958984375000e+03 1.136268997192382812e+02 4.548247146606445312e+01 1.922273635864257812e+01
4.947249023437500000e+03 1.395077270507812500e+03 1.197005386352539062e+02 4.190433502197265625e+01 2.407099342346191406e+01
4.948499023437500000e+03 1.260969848632812500e+03 1.169600219726562500e+02 3.917877197265625000e+01 2.893027877807617188e+01
4.949749023437500000e+03 1.210945556640625000e+03 1.139811706542968750e+02 3.489839172363281250e+01 1.995860290527343750e+01
4.950999023437500000e+03 1.213120361328125000e+03 1.215700378417968750e+02 3.530909347534179688e+01 3.056808280944824219e+01
4.952249023437500000e+03 1.150912597656250000e+03 1.173416366577148438e+02 3.417883682250976562e+01 3.607426452636718750e+01
4.953499023437500000e+03 1.141882080078125000e+03 1.069726181030273438e+02 3.004955101013183594e+01 3.351109313964843750e+01
4.954749023437500000e+03 1.213158813476562500e+03 1.237270507812500000e+02 3.543656539916992188e+01 2.099085617065429688e+01
4.955999023437500000e+03 1.189205566406250000e+03 1.153296661376953125e+02 3.430331420898437500e+01 2.977009582519531250e+01
4.957249023437500000e+03 1.183923950195312500e+03 1.191232528686523438e+02 3.928610229492187500e+01 2.899096488952636719e+01
4.958499023437500000e+03 1.181574218750000000e+03 1.334776763916015625e+02 3.686455154418945312e+01 3.243849182128906250e+01
4.959749023437500000e+03 1.116761474609375000e+03 1.252751541137695312e+02 3.913457107543945312e+01 3.382094955444335938e+01
4.960999023437500000e+03 1.198681274414062500e+03 1.327515258789062500e+02 3.655446624755859375e+01 3.567377090454101562e+01
4.962249023437500000e+03 1.157558593750000000e+03 1.170999603271484375e+02 3.330470657348632812e+01 4.124005889892578125e+01
4.963499023437500000e+03 1.157862792968750000e+03 1.331544342041015625e+02 2.888541030883789062e+01 3.965951919555664062e+01
4.964749023437500000e+03 1.102552612304687500e+03 1.313175659179687500e+02 3.273055267333984375e+01 4.663566589355468750e+01
4.965999023437500000e+03 1.171713623046875000e+03 1.253959655761718750e+02 3.017135047912597656e+01 2.800216293334960938e+01
4.967249023437500000e+03 1.131060913085937500e+03 1.256348037719726562e+02 2.973684883117675781e+01 3.733166122436523438e+01
4.968499023437500000e+03 1.154354125976562500e+03 1.053843078613281250e+02 3.605127334594726562e+01 3.203899383544921875e+01
4.969749023437500000e+03 1.034587280273437500e+03 1.138243942260742188e+02 2.969260597229003906e+01 3.770498657226562500e+01
4.970999023437500000e+03 1.091122680664062500e+03 1.340735473632812500e+02 2.986683464050292969e+01 3.991144943237304688e+01
4.972249023437500000e+03 1.135613769531250000e+03 1.159584350585937500e+02 3.500756835937500000e+01 3.134793663024902344e+01
4.973499023437500000e+03 1.199231933593750000e+03 1.213660736083984375e+02 3.369268798828125000e+01 2.824452018737792969e+01
4.974749023437500000e+03 1.173557250976562500e+03 1.258039321899414062e+02 3.593267440795898438e+01 3.031647109985351562e+01
4.975999023437500000e+03 1.280808227539062500e+03 1.392827301025390625e+02 3.696365356445312500e+01 2.076816749572753906e+01
4.977249023437500000e+03 1.351550415039062500e+03 1.193399505615234375e+02 3.321562957763671875e+01 2.822175025939941406e+01
4.978499023437500000e+03 1.309241333007812500e+03 1.469105987548828125e+02 3.693658065795898438e+01 2.816369628906250000e+01
4.979749023437500000e+03 1.307467651367187500e+03 1.342848358154296875e+02 4.096072006225585938e+01 2.442841911315917969e+01
4.980999023437500000e+03 1.296500976562500000e+03 1.232155303955078125e+02 3.986373519897460938e+01 2.818971443176269531e+01
4.982249023437500000e+03 1.281779296875000000e+03 1.330626068115234375e+02 3.390643692016601562e+01 2.696024894714355469e+01
4.983499023437500000e+03 1.235424194335937500e+03 1.338026733398437500e+02 3.911871337890625000e+01 2.569559097290039062e+01
4.984749023437500000e+03 1.259620117187500000e+03 1.275896377563476562e+02 3.993944931030273438e+01 1.942641448974609375e+01
4.985999023437500000e+03 1.237490478515625000e+03 1.154897918701171875e+02 3.628461837768554688e+01 1.929213142395019531e+01
4.987249023437500000e+03 1.192478881835937500e+03 9.605612945556640625e+01 4.305499649047851562e+01 1.924067306518554688e+01
4.988499023437500000e+03 1.168600830078125000e+03 1.049963378906250000e+02 3.917873382568359375e+01 2.428112602233886719e+01
4.989749023437500000e+03 1.220227050781250000e+03 9.925181579589843750e+01 3.886048507690429688e+01 2.323313903808593750e+01
4.990999023437500000e+03 1.272248046875000000e+03 1.013687057495117188e+02 4.657521057128906250e+01 2.136274719238281250e+01
4.992249023437500000e+03 1.217403076171875000e+03 1.195979919433593750e+02 3.858733749389648438e+01 1.997700691223144531e+01
4.993499023437500000e+03 1.258590087890625000e+03 9.296614074707031250e+01 4.012834167480468750e+01 1.795232963562011719e+01
4.994749023437500000e+03 1.240727783203125000e+03 1.015396194458007812e+02 3.897677230834960938e+01 1.728774070739746094e+01
4.995999023437500000e+03 1.260587646484375000e+03 1.028052673339843750e+02 4.331454467773437500e+01 2.058269882202148438e+01
4.997249023437500000e+03 1.316406005859375000e+03 9.531046295166015625e+01 3.855452728271484375e+01 2.029280471801757812e+01
4.998499023437500000e+03 1.317854370117187500e+03 1.101564559936523438e+02 3.964785766601562500e+01 2.123809623718261719e+01
4.999749023437500000e+03 1.609254760742187500e+03 1.018978729248046875e+02 4.194595718383789062e+01 2.297468376159667969e+01
5.000999023437500000e+03 1.527689331054687500e+03 1.121620483398437500e+02 4.274908065795898438e+01 1.766071319580078125e+01
5.002249023437500000e+03 1.355525146484375000e+03 9.353884124755859375e+01 4.347967529296875000e+01 1.886486816406250000e+01
5.003499023437500000e+03 1.355436523437500000e+03 8.325451660156250000e+01 4.473902511596679688e+01 2.196458244323730469e+01
5.004749023437500000e+03 1.291581054687500000e+03 1.010812377929687500e+02 4.003997421264648438e+01 2.371798133850097656e+01
5.005999023437500000e+03 1.314454101562500000e+03 1.257651748657226562e+02 4.644100570678710938e+01 1.730863571166992188e+01
5.007249023437500000e+03 1.186224731445312500e+03 9.831486511230468750e+01 3.497718811035156250e+01 2.613705635070800781e+01
5.008499023437500000e+03 1.090259887695312500e+03 8.870825195312500000e+01 3.707413482666015625e+01 2.447158622741699219e+01
5.009749023437500000e+03 1.034362915039062500e+03 9.055097961425781250e+01 3.666586303710937500e+01 2.703891944885253906e+01
5.010999023437500000e+03 1.005700073242187500e+03 8.466156005859375000e+01 3.441763687133789062e+01 2.275237655639648438e+01
5.012249023437500000e+03 9.200692749023437500e+02 9.862235260009765625e+01 3.257152175903320312e+01 1.763456916809082031e+01
5.013499023437500000e+03 9.001445922851562500e+02 1.059561614990234375e+02 2.556490325927734375e+01 3.216608428955078125e+01
5.014749023437500000e+03 9.189409179687500000e+02 1.000338439941406250e+02 3.032277107238769531e+01 2.682340240478515625e+01
5.015999023437500000e+03 9.119501342773437500e+02 1.010396804809570312e+02 3.262446975708007812e+01 2.113659667968750000e+01
5.017249023437500000e+03 8.730554199218750000e+02 1.130070648193359375e+02 3.314911270141601562e+01 3.178570938110351562e+01
5.018499023437500000e+03 9.103802490234375000e+02 1.146335830688476562e+02 3.544687652587890625e+01 2.504228782653808594e+01
5.019749023437500000e+03 8.920054931640625000e+02 1.080352172851562500e+02 3.917247390747070312e+01 3.328224563598632812e+01
5.020999023437500000e+03 8.914000854492187500e+02 1.278792037963867188e+02 3.294959259033203125e+01 2.346864700317382812e+01
5.022249023437500000e+03 8.916898803710937500e+02 1.045126190185546875e+02 2.826433181762695312e+01 3.703932571411132812e+01
5.023499023437500000e+03 8.896616821289062500e+02 1.134075775146484375e+02 3.111749839782714844e+01 3.596381759643554688e+01
5.024749023437500000e+03 9.383518676757812500e+02 1.167810440063476562e+02 3.276501083374023438e+01 2.179977226257324219e+01
5.025999023437500000e+03 8.294724121093750000e+02 1.046819458007812500e+02 3.404650878906250000e+01 2.420036888122558594e+01
5.027249023437500000e+03 8.462044677734375000e+02 1.165759887695312500e+02 2.978422546386718750e+01 2.203008079528808594e+01
5.028499023437500000e+03 8.285895385742187500e+02 1.137942581176757812e+02 3.343939590454101562e+01 3.502447891235351562e+01
5.029749023437500000e+03 8.167784423828125000e+02 1.187813110351562500e+02 3.821675872802734375e+01 2.793525314331054688e+01
5.030999023437500000e+03 7.827106933593750000e+02 1.104399795532226562e+02 3.702334213256835938e+01 2.995571708679199219e+01
5.032249023437500000e+03 8.140284423828125000e+02 1.211656417846679688e+02 4.682589721679687500e+01 2.860420799255371094e+01
5.033499023437500000e+03 8.470368652343750000e+02 9.843828582763671875e+01 4.396012115478515625e+01 2.405185127258300781e+01
5.034749023437500000e+03 9.109349975585937500e+02 1.258509445190429688e+02 3.032445335388183594e+01 2.222430419921875000e+01
5.035999023437500000e+03 9.035489501953125000e+02 1.270430908203125000e+02 4.217714691162109375e+01 3.644927597045898438e+01
5.037249023437500000e+03 9.027457275390625000e+02 1.010272674560546875e+02 3.689644241333007812e+01 2.444189834594726562e+01
5.038499023437500000e+03 9.253249511718750000e+02 1.122134399414062500e+02 3.891571044921875000e+01 2.306850814819335938e+01
5.039749023437500000e+03 9.479340820312500000e+02 1.083969421386718750e+02 4.071020126342773438e+01 2.651480865478515625e+01
5.040999023437500000e+03 9.656016845703125000e+02 1.114129486083984375e+02 3.948358917236328125e+01 2.123964500427246094e+01
5.042249023437500000e+03 9.232645874023437500e+02 1.021009902954101562e+02 3.674303054809570312e+01 3.005747795104980469e+01
5.043499023437500000e+03 9.516662597656250000e+02 7.908216094970703125e+01 3.725918197631835938e+01 1.870742416381835938e+01
5.044749023437500000e+03 9.569833984375000000e+02 9.410852813720703125e+01 4.329946899414062500e+01 2.122105407714843750e+01
5.045999023437500000e+03 9.256110229492187500e+02 8.060540008544921875e+01 4.206108856201171875e+01 1.748520469665527344e+01
5.047249023437500000e+03 9.842839965820312500e+02 9.951763153076171875e+01 3.904870223999023438e+01 1.751204681396484375e+01
5.048499023437500000e+03 9.558007812500000000e+02 9.103244018554687500e+01 3.895238113403320312e+01 1.850098991394042969e+01
